parking_id,activity_date,peak_occupancy_rate,avg_occupancy_rate,vehicle_entries,platform_bookings,booking_cancellations,gross_parking_revenue_inr,avg_park_duration_hours
51,2026-07-12,0.8203,0.6357,506,123,9,23318.6,1.44
52,2026-07-12,0.8612,0.7038,1937,467,36,162810.14,2.43
53,2026-07-12,0.2116,0.0647,132,24,2,7432.76,1.49
54,2026-07-12,0.5154,0.3592,249,41,0,19246.81,2.15
55,2026-07-12,0.9411,0.7035,1255,316,21,85849.17,2.23
56,2026-07-12,0.4774,0.3186,458,67,6,24906.7,2.58
57,2026-07-12,0.3944,0.2942,124,24,2,20381.98,5.62
58,2026-07-12,0.3297,0.2037,17,0,0,1177.46,5.22
59,2026-07-12,0.4597,0.3208,223,52,4,25710.08,5.16
60,2026-07-12,0.4787,0.3245,98,14,0,15884.94,5.56
61,2026-07-12,0.4668,0.2691,162,28,1,20678.07,5.67
62,2026-07-12,0.3215,0.1597,55,11,1,15875.62,5.53
63,2026-07-12,0.3314,0.1776,116,23,2,44153.2,5.22
64,2026-07-12,0.377,0.1871,70,12,1,14967.29,4.56
65,2026-07-12,0.3297,0.1566,127,27,4,24769.48,5.19
66,2026-07-12,0.2971,0.158,83,19,2,12187.98,4.84
67,2026-07-12,0.4671,0.2845,240,53,5,48530.53,5.11
68,2026-07-12,0.293,0.1727,301,58,6,74253.84,5.08
69,2026-07-12,0.2677,0.0682,20,6,0,6369.51,5.58
70,2026-07-12,0.2869,0.1053,16,1,0,2580.52,5.6
71,2026-07-12,0.2616,0.1181,168,29,3,36195.48,5.75
72,2026-07-12,0.4702,0.2834,869,172,16,96522.55,2.49
73,2026-07-12,0.4788,0.2977,287,45,4,22267.37,2.52
74,2026-07-12,0.3518,0.2011,529,119,12,32156.81,2.63
75,2026-07-12,0.404,0.2562,745,148,12,112494.01,3.21
76,2026-07-12,0.4773,0.3332,142,13,3,8856.89,2.44
77,2026-07-12,0.4158,0.3371,370,58,7,35903.63,2.53
78,2026-07-12,0.5025,0.3513,181,43,3,17453.47,2.68
79,2026-07-12,0.3798,0.2698,35,5,0,3265.17,3.89
80,2026-07-12,0.6243,0.4637,389,73,9,31914.1,3.15
81,2026-07-12,0.3703,0.2083,65,10,1,5084.94,2.81
82,2026-07-12,0.4011,0.2288,73,7,0,6902.21,2.73
83,2026-07-12,0.42,0.2659,472,100,12,81583.57,2.93
84,2026-07-12,0.2479,0.0579,198,37,3,26311.72,3.22
85,2026-07-12,0.4362,0.2947,166,38,4,19448.3,3.12
86,2026-07-12,0.4378,0.2455,98,20,2,19349.49,3.15
87,2026-07-12,0.2439,0.0985,135,20,3,23958.99,5.48
88,2026-07-12,0.1336,0.0873,86,13,1,12349.53,5.12
89,2026-07-12,0.2671,0.1692,59,10,1,12070.42,5.15
90,2026-07-12,0.3643,0.2203,265,45,8,47236.44,5.7
91,2026-07-12,0.1587,0.035,11,2,0,2053.33,4.82
92,2026-07-12,0.2359,0.1216,33,2,0,5556.21,5.21
93,2026-07-12,0.3261,0.2203,108,21,3,19098.64,5.67
94,2026-07-12,0.1395,0.035,11,0,0,1739.35,4.98
95,2026-07-12,0.3558,0.2068,300,50,5,50135.8,5.1
96,2026-07-12,0.1933,0.0524,48,11,2,6794.37,4.72
97,2026-07-12,0.62,0.499,192,23,1,11355.82,2.34
98,2026-07-12,0.3103,0.1378,218,35,4,20920.55,2.19
99,2026-07-12,0.4331,0.2273,550,79,6,34729.14,2.39
100,2026-07-12,0.5257,0.3655,473,66,8,28674.31,1.99
101,2026-07-12,0.3761,0.195,238,38,4,47983.93,5.39
102,2026-07-12,0.3769,0.1957,76,12,0,26374.71,4.67
103,2026-07-12,0.3473,0.1643,41,12,2,6621.44,5.34
104,2026-07-12,0.476,0.3066,347,58,3,79994.09,5.38
105,2026-07-12,0.462,0.246,323,53,7,19632.79,6.05
106,2026-07-12,0.397,0.1897,163,29,6,20783.31,6.46
107,2026-07-12,0.3528,0.1755,54,13,2,18112.52,6.33
108,2026-07-12,0.4133,0.2916,98,9,0,11983.53,5.72
109,2026-07-12,0.365,0.1825,13,2,0,2304.53,6.27
110,2026-07-12,0.3927,0.2632,124,23,3,20094.51,5.69
111,2026-07-12,0.5219,0.4007,141,15,2,12594.06,5.16
112,2026-07-12,0.3601,0.2306,169,26,3,21537.36,5.6
113,2026-07-12,0.4699,0.2993,79,8,0,12642.2,5.67
114,2026-07-12,0.3769,0.2569,91,13,0,11365.01,5.33
115,2026-07-12,0.3451,0.1107,24,6,1,2346.16,5.49
116,2026-07-12,0.3257,0.2056,84,15,4,7332.62,3.07
117,2026-07-12,0.5309,0.3179,243,45,5,17217.81,2.81
118,2026-07-12,0.5744,0.3369,1146,164,23,127731.56,3.03
119,2026-07-12,0.4707,0.3162,98,18,0,8028.19,3.46
120,2026-07-12,0.5318,0.3997,379,75,12,48375.87,2.92
1,2026-07-13,0.7305,0.5822,1004,287,11,155999.98,2.24
2,2026-07-13,0.4488,0.3458,722,182,10,149282.74,3.09
3,2026-07-13,0.7028,0.5415,300,79,1,64809.56,2.57
4,2026-07-13,0.6601,0.4782,424,81,2,61883.39,3.1
5,2026-07-13,0.8035,0.6573,424,87,4,51533.75,2.65
6,2026-07-13,0.8181,0.6448,2121,555,26,256594.63,2.06
7,2026-07-13,0.8465,0.6371,253,77,6,66033.68,3.0
8,2026-07-13,0.7084,0.5296,500,118,6,111570.15,2.7
9,2026-07-13,0.7805,0.6133,448,82,3,75834.32,2.43
10,2026-07-13,0.648,0.5417,269,46,3,49383.63,3.18
11,2026-07-13,0.4077,0.2413,217,51,3,35423.57,2.86
12,2026-07-13,0.5804,0.4572,427,96,2,45183.52,2.35
13,2026-07-13,0.5506,0.3906,1373,319,9,176651.18,3.15
14,2026-07-13,0.4774,0.3675,516,130,2,57607.95,3.22
15,2026-07-13,0.8,0.6404,2807,678,23,210440.83,2.06
16,2026-07-13,0.7385,0.5996,1353,342,14,152053.9,2.56
17,2026-07-13,0.7834,0.6548,844,226,10,95786.41,2.79
18,2026-07-13,0.8278,0.6891,1820,473,22,227886.78,2.8
19,2026-07-13,0.6444,0.5028,692,151,12,114331.11,3.29
20,2026-07-13,0.6371,0.5075,349,58,5,37076.76,2.62
21,2026-07-13,0.7031,0.5463,1382,355,14,219803.48,3.05
22,2026-07-13,0.5341,0.4389,1531,329,17,216574.0,2.64
23,2026-07-13,0.3105,0.1832,205,48,0,23904.22,2.93
24,2026-07-13,0.363,0.2189,160,27,1,17161.11,3.08
25,2026-07-13,0.4522,0.3492,249,45,2,29505.69,2.99
26,2026-07-13,0.4139,0.2473,605,131,7,57178.2,3.35
27,2026-07-13,0.3688,0.2537,579,123,7,21744.56,2.15
28,2026-07-13,0.6023,0.4552,470,74,6,55187.69,2.52
29,2026-07-13,0.4655,0.3111,384,47,2,54991.16,2.58
30,2026-07-13,0.487,0.2953,205,40,2,23062.1,2.62
31,2026-07-13,0.4737,0.3285,732,163,4,40581.6,2.89
32,2026-07-13,0.5622,0.3929,548,92,4,29921.26,2.39
33,2026-07-13,0.3773,0.267,378,44,1,60796.2,5.31
34,2026-07-13,0.6459,0.451,385,56,4,54335.37,6.21
35,2026-07-13,0.4075,0.1651,22,4,0,4042.32,5.67
36,2026-07-13,0.6032,0.4235,454,93,2,33428.66,2.61
37,2026-07-13,0.4484,0.3418,503,73,2,40451.05,2.05
38,2026-07-13,0.5284,0.3885,548,99,8,27604.66,1.46
39,2026-07-13,0.4196,0.2632,169,32,2,10915.72,2.26
40,2026-07-13,0.4788,0.3455,738,123,11,72852.58,1.98
41,2026-07-13,0.6098,0.4575,1424,374,8,176415.24,2.21
42,2026-07-13,0.6629,0.5376,382,90,8,39429.15,2.69
43,2026-07-13,0.6489,0.541,936,182,6,90809.07,1.99
44,2026-07-13,0.5799,0.4181,427,85,8,43932.38,1.88
45,2026-07-13,0.4434,0.2819,2241,532,14,173794.72,1.83
46,2026-07-13,0.791,0.6244,1272,309,19,71291.42,2.44
47,2026-07-13,0.5681,0.3807,316,47,1,25683.23,1.93
48,2026-07-13,0.7535,0.5877,296,53,2,16165.72,1.9
49,2026-07-13,0.5898,0.4512,315,55,1,12913.17,2.21
50,2026-07-13,0.6248,0.4529,232,37,1,18888.84,2.27
51,2026-07-13,0.7012,0.571,332,89,7,25744.05,2.1
52,2026-07-13,0.6846,0.4848,1239,300,9,90230.89,2.5
53,2026-07-13,0.1558,0.0524,105,24,4,6408.66,1.74
54,2026-07-13,0.3499,0.1757,96,6,0,5966.68,2.23
55,2026-07-13,0.7766,0.634,1221,282,4,87951.4,2.15
56,2026-07-13,0.3441,0.2514,410,63,7,20776.63,2.21
57,2026-07-13,0.3876,0.2733,130,18,0,22151.71,4.96
58,2026-07-13,0.3336,0.1972,27,3,1,1736.41,5.07
59,2026-07-13,0.4396,0.2648,217,34,2,30350.36,5.02
60,2026-07-13,0.4469,0.3298,123,20,1,18169.21,4.96
61,2026-07-13,0.4165,0.2584,199,29,0,20831.93,5.11
62,2026-07-13,0.3687,0.2583,87,10,0,33364.66,6.17
63,2026-07-13,0.4778,0.2948,191,37,3,63988.12,5.57
64,2026-07-13,0.4581,0.3163,94,10,1,25774.1,5.32
65,2026-07-13,0.4107,0.2535,171,28,3,32418.2,5.41
66,2026-07-13,0.4147,0.2852,126,25,1,21023.97,5.56
67,2026-07-13,0.487,0.3548,356,83,1,57249.8,5.22
68,2026-07-13,0.5685,0.4133,695,152,10,129682.34,5.64
69,2026-07-13,0.4083,0.2492,58,12,0,16803.29,5.75
70,2026-07-13,0.3226,0.1744,29,4,0,5270.72,5.56
71,2026-07-13,0.4319,0.2907,410,56,5,93993.97,5.71
72,2026-07-13,0.3924,0.2656,780,150,13,79574.63,2.68
73,2026-07-13,0.527,0.3143,250,47,0,23483.99,2.82
74,2026-07-13,0.3634,0.1981,528,93,6,29463.83,2.77
75,2026-07-13,0.3332,0.1362,493,94,4,40512.35,2.36
76,2026-07-13,0.5455,0.4018,123,13,2,7806.02,2.96
77,2026-07-13,0.4996,0.303,357,49,3,29612.37,2.54
78,2026-07-13,0.4228,0.346,167,30,2,13757.69,2.65
79,2026-07-13,0.3549,0.2015,66,13,0,3710.71,2.54
80,2026-07-13,0.5638,0.3588,337,58,2,34534.15,3.14
81,2026-07-13,0.4084,0.2589,98,25,1,7678.57,2.7
82,2026-07-13,0.5309,0.4143,109,19,2,14940.05,3.07
83,2026-07-13,0.4106,0.2205,392,81,5,48701.84,2.49
84,2026-07-13,0.3201,0.1919,641,106,6,52236.17,3.05
85,2026-07-13,0.5006,0.3406,249,56,2,30370.25,2.55
86,2026-07-13,0.5926,0.3812,180,35,2,21359.23,2.32
87,2026-07-13,0.4875,0.3493,407,81,4,70228.14,6.25
88,2026-07-13,0.4235,0.2721,225,40,5,38629.16,6.14
89,2026-07-13,0.4974,0.3555,91,17,1,21917.26,5.88
90,2026-07-13,0.4793,0.3452,477,85,3,80850.63,5.29
91,2026-07-13,0.2285,0.0775,21,3,0,4360.56,6.27
92,2026-07-13,0.5047,0.3408,85,11,1,22014.24,6.33
93,2026-07-13,0.4192,0.2848,124,23,1,23427.48,5.59
94,2026-07-13,0.281,0.091,50,11,0,8296.97,5.01
95,2026-07-13,0.5235,0.3388,443,71,3,97091.43,5.63
96,2026-07-13,0.3068,0.111,74,16,1,10568.98,5.38
97,2026-07-13,0.3714,0.237,69,6,1,5187.53,2.51
98,2026-07-13,0.296,0.1816,339,50,5,36741.54,2.01
99,2026-07-13,0.2847,0.1957,568,87,3,27321.24,2.01
100,2026-07-13,0.4498,0.3197,449,57,2,27419.32,1.82
101,2026-07-13,0.5399,0.3601,474,62,4,108599.74,5.66
102,2026-07-13,0.4698,0.2634,96,22,3,40235.6,6.02
103,2026-07-13,0.4195,0.2985,74,13,0,10370.54,5.5
104,2026-07-13,0.6498,0.4559,445,73,2,90030.53,5.61
105,2026-07-13,0.4514,0.3511,418,67,3,27706.31,6.19
106,2026-07-13,0.3685,0.2128,223,40,4,37974.14,5.56
107,2026-07-13,0.4845,0.2793,74,8,1,23708.57,6.17
108,2026-07-13,0.5193,0.3521,119,16,1,18703.7,5.9
109,2026-07-13,0.5348,0.3822,41,3,0,5638.54,5.66
110,2026-07-13,0.5356,0.3206,221,46,1,28177.26,4.72
111,2026-07-13,0.4708,0.3249,116,24,2,8678.28,4.69
112,2026-07-13,0.2597,0.121,90,15,1,12818.17,5.62
113,2026-07-13,0.5713,0.3565,95,17,0,11610.49,4.99
114,2026-07-13,0.4566,0.2822,115,18,1,10320.88,4.88
115,2026-07-13,0.248,0.0876,20,2,0,1671.42,4.96
116,2026-07-13,0.2955,0.1282,46,8,0,4113.34,3.16
117,2026-07-13,0.3695,0.2537,199,38,3,15477.9,2.8
118,2026-07-13,0.3492,0.2509,861,148,6,84463.92,2.82
119,2026-07-13,0.1849,0.1216,51,10,0,2404.5,2.2
120,2026-07-13,0.4382,0.2984,284,58,3,32876.06,2.69
1,2026-07-14,0.886,0.7491,950,244,8,202146.32,2.9
2,2026-07-14,0.3956,0.3292,944,248,8,162004.22,2.33
3,2026-07-14,0.5951,0.4884,264,79,3,69152.66,2.66
4,2026-07-14,0.5235,0.3956,403,91,2,47940.19,2.61
5,2026-07-14,0.6189,0.5018,383,82,3,37573.7,2.45
6,2026-07-14,0.8355,0.7146,1660,425,15,264893.53,2.86
7,2026-07-14,0.5395,0.4108,217,54,0,38516.93,2.61
8,2026-07-14,0.6095,0.51,405,99,1,140063.73,3.36
9,2026-07-14,0.7217,0.5445,373,88,3,62275.98,2.4
10,2026-07-14,0.6786,0.5337,278,43,1,53805.05,2.78
11,2026-07-14,0.1663,0.0544,48,12,0,4927.97,2.36
12,2026-07-14,0.6882,0.5482,389,106,3,64561.21,3.11
13,2026-07-14,0.6095,0.4638,2051,454,18,200887.49,2.37
14,2026-07-14,0.6144,0.3825,553,127,3,57374.38,3.09
15,2026-07-14,0.812,0.622,1952,451,15,229863.79,2.79
16,2026-07-14,0.5417,0.3972,939,237,7,82959.81,2.46
17,2026-07-14,0.7096,0.5435,955,242,15,94920.23,2.19
18,2026-07-14,0.9767,0.8041,2204,590,30,242996.38,2.78
19,2026-07-14,0.7145,0.5023,833,201,7,117526.87,2.92
20,2026-07-14,0.4915,0.3676,237,44,1,30265.27,2.87
21,2026-07-14,0.8381,0.6341,1766,472,17,256916.61,2.77
22,2026-07-14,0.6354,0.4884,1589,314,12,257557.29,2.9
23,2026-07-14,0.3278,0.2111,235,49,1,25495.54,3.02
24,2026-07-14,0.4102,0.2512,189,37,3,12531.77,2.78
25,2026-07-14,0.323,0.2167,146,30,2,19865.85,3.32
26,2026-07-14,0.6079,0.4077,1181,263,14,78486.84,2.74
27,2026-07-14,0.4641,0.2976,464,99,0,29794.87,2.9
28,2026-07-14,0.5013,0.331,330,57,4,37269.43,2.6
29,2026-07-14,0.4361,0.3139,331,49,5,54374.8,2.79
30,2026-07-14,0.5231,0.3265,244,54,4,26102.33,2.46
31,2026-07-14,0.5206,0.3158,678,146,4,32042.0,2.78
32,2026-07-14,0.6493,0.5388,555,82,5,45381.55,3.41
33,2026-07-14,0.5939,0.3858,488,61,4,79271.55,5.73
34,2026-07-14,0.4273,0.2811,269,40,4,36696.07,5.42
35,2026-07-14,0.4832,0.3351,62,10,1,11275.66,6.05
36,2026-07-14,0.3956,0.3132,417,92,6,23313.51,1.95
37,2026-07-14,0.5316,0.3731,563,90,3,43433.29,1.98
38,2026-07-14,0.4568,0.308,224,30,1,22256.46,2.66
39,2026-07-14,0.4333,0.3304,281,62,2,15483.56,1.66
40,2026-07-14,0.5114,0.3126,793,119,7,72838.01,1.7
41,2026-07-14,0.6007,0.4002,1720,463,18,153754.51,1.61
42,2026-07-14,0.6213,0.4612,504,106,8,37541.33,1.64
43,2026-07-14,0.5782,0.4503,726,136,4,89707.89,2.16
44,2026-07-14,0.488,0.3302,411,87,6,38057.6,1.53
45,2026-07-14,0.4002,0.3266,2402,528,28,222678.61,2.05
46,2026-07-14,0.8408,0.7,1542,367,21,78665.59,2.14
47,2026-07-14,0.5158,0.3691,236,32,2,22471.79,2.27
48,2026-07-14,0.6933,0.5361,297,54,5,18753.44,1.59
49,2026-07-14,0.5824,0.4235,233,45,3,14737.89,2.55
50,2026-07-14,0.7084,0.4927,340,66,2,20497.61,1.58
51,2026-07-14,0.6876,0.5626,270,79,3,26392.67,2.32
52,2026-07-14,0.74,0.546,1388,350,16,89675.71,2.37
53,2026-07-14,0.3718,0.1712,287,62,1,22750.19,1.89
54,2026-07-14,0.4452,0.2787,282,41,1,11486.83,1.26
55,2026-07-14,0.7253,0.5833,855,191,8,67130.87,2.62
56,2026-07-14,0.3413,0.2158,444,71,0,16922.09,1.79
57,2026-07-14,0.5209,0.389,185,28,1,30210.04,4.57
58,2026-07-14,0.316,0.1573,22,4,0,1395.82,4.61
59,2026-07-14,0.4254,0.2743,213,38,2,27692.68,5.16
60,2026-07-14,0.5869,0.3613,129,14,2,16907.71,4.99
61,2026-07-14,0.4783,0.2846,204,26,3,22127.95,5.49
62,2026-07-14,0.3631,0.2041,52,9,0,19925.03,6.42
63,2026-07-14,0.4243,0.2497,130,24,0,58797.41,5.65
64,2026-07-14,0.4258,0.2821,68,8,1,18152.61,5.8
65,2026-07-14,0.3836,0.2855,195,44,3,39392.22,5.69
66,2026-07-14,0.5681,0.3873,148,24,1,28857.4,5.55
67,2026-07-14,0.5567,0.4033,337,86,5,71206.57,5.59
68,2026-07-14,0.4052,0.303,510,108,4,95215.96,5.86
69,2026-07-14,0.3814,0.2409,58,14,0,15085.17,5.77
70,2026-07-14,0.4667,0.3127,57,7,0,10410.61,5.89
71,2026-07-14,0.4184,0.2564,399,61,2,91821.31,5.56
72,2026-07-14,0.3605,0.2382,705,138,1,82505.5,2.56
73,2026-07-14,0.5278,0.3328,250,38,2,23680.81,2.78
74,2026-07-14,0.4912,0.2791,691,153,12,39215.29,2.75
75,2026-07-14,0.3209,0.1769,548,102,6,88720.54,2.71
76,2026-07-14,0.4931,0.2803,101,11,0,5617.16,2.57
77,2026-07-14,0.4777,0.337,272,39,2,37226.44,3.55
78,2026-07-14,0.2934,0.1915,82,23,1,8770.83,2.7
79,2026-07-14,0.6096,0.3269,66,8,0,3979.11,3.04
80,2026-07-14,0.5822,0.4193,463,74,4,32000.47,2.76
81,2026-07-14,0.5119,0.3581,123,19,0,10418.23,3.12
82,2026-07-14,0.5099,0.2532,93,12,1,8966.01,2.64
83,2026-07-14,0.426,0.279,466,105,5,75716.85,2.94
84,2026-07-14,0.3139,0.1471,597,109,10,54458.41,2.58
85,2026-07-14,0.6626,0.5051,348,72,4,33514.88,2.77
86,2026-07-14,0.5856,0.4077,172,43,3,34129.06,3.17
87,2026-07-14,0.4498,0.3212,390,83,9,68655.41,6.48
88,2026-07-14,0.3604,0.215,165,29,2,24137.68,5.95
89,2026-07-14,0.4465,0.2337,60,14,1,12872.2,5.77
90,2026-07-14,0.5698,0.3461,436,69,2,55124.72,5.66
91,2026-07-14,0.3529,0.1754,42,4,0,8796.61,5.68
92,2026-07-14,0.4246,0.2722,89,12,0,16252.94,5.85
93,2026-07-14,0.4652,0.3438,151,29,0,25589.92,5.8
94,2026-07-14,0.4112,0.2705,88,19,1,14355.5,5.38
95,2026-07-14,0.3433,0.218,257,47,3,54468.99,5.61
96,2026-07-14,0.17,0.0588,39,7,1,5279.54,5.28
97,2026-07-14,0.4663,0.3273,131,22,2,10597.65,2.17
98,2026-07-14,0.3575,0.1929,399,37,2,36993.86,1.82
99,2026-07-14,0.3753,0.2744,819,117,8,41731.51,1.98
100,2026-07-14,0.4594,0.2447,307,54,4,18431.67,1.9
101,2026-07-14,0.4092,0.25,331,51,0,57817.85,5.61
102,2026-07-14,0.5508,0.3666,156,30,1,63693.19,5.42
103,2026-07-14,0.3816,0.2094,57,9,0,10092.32,6.02
104,2026-07-14,0.7301,0.5182,590,91,7,127796.45,5.49
105,2026-07-14,0.4712,0.3181,384,53,3,28381.78,5.96
106,2026-07-14,0.3769,0.2049,178,31,1,30534.4,6.04
107,2026-07-14,0.4054,0.2553,99,11,1,29705.64,5.85
108,2026-07-14,0.4013,0.264,91,15,0,17203.7,5.92
109,2026-07-14,0.5908,0.45,45,6,1,7958.04,6.12
110,2026-07-14,0.3788,0.1955,121,12,1,16286.81,5.37
111,2026-07-14,0.4487,0.2714,89,11,2,8968.77,5.66
112,2026-07-14,0.4061,0.2483,161,28,0,19647.23,5.31
113,2026-07-14,0.3852,0.2568,84,6,0,11699.21,5.14
114,2026-07-14,0.4327,0.3234,115,13,0,15771.75,5.07
115,2026-07-14,0.2527,0.1215,36,10,1,3800.58,5.57
116,2026-07-14,0.2771,0.1835,84,12,1,6828.77,2.78
117,2026-07-14,0.5562,0.4241,334,53,1,24908.07,2.79
118,2026-07-14,0.482,0.3204,1172,171,6,104042.22,3.0
119,2026-07-14,0.3848,0.2448,56,7,1,4357.71,3.82
120,2026-07-14,0.3925,0.2762,266,54,6,40403.78,2.92
1,2026-07-15,0.6961,0.5919,1004,264,15,162062.58,2.2
2,2026-07-15,0.4864,0.3216,779,202,6,170662.74,2.81
3,2026-07-15,0.7601,0.6198,364,75,3,74038.92,2.32
4,2026-07-15,0.589,0.4138,342,91,5,58066.19,3.43
5,2026-07-15,0.714,0.5204,379,87,4,49370.83,2.43
6,2026-07-15,0.8465,0.6433,1803,465,24,297614.38,2.44
7,2026-07-15,0.6768,0.5693,308,78,3,55763.86,2.34
8,2026-07-15,0.7151,0.5371,526,141,4,131299.32,2.8
9,2026-07-15,0.7544,0.5873,389,98,2,43012.52,2.53
10,2026-07-15,0.7256,0.5556,297,49,0,46829.97,2.77
11,2026-07-15,0.4027,0.2016,180,35,2,24160.38,2.92
12,2026-07-15,0.7848,0.6332,444,123,7,68028.01,2.87
13,2026-07-15,0.6011,0.4817,1615,366,20,209233.85,3.16
14,2026-07-15,0.4845,0.3176,544,136,8,39411.23,2.43
15,2026-07-15,0.6775,0.502,1607,375,7,200939.1,2.76
16,2026-07-15,0.7207,0.5545,1082,273,11,122706.86,2.92
17,2026-07-15,0.7896,0.6394,831,212,4,122139.59,2.77
18,2026-07-15,0.8327,0.6536,1777,465,18,209415.97,2.78
19,2026-07-15,0.7515,0.4867,780,167,8,111147.15,3.0
20,2026-07-15,0.5836,0.4265,253,40,1,36991.66,2.95
21,2026-07-15,0.8239,0.6951,1879,488,22,309173.68,2.7
22,2026-07-15,0.5823,0.4366,1826,375,12,230962.27,2.25
23,2026-07-15,0.4493,0.2839,277,52,6,30320.74,3.08
24,2026-07-15,0.4104,0.2863,216,37,5,14772.33,2.61
25,2026-07-15,0.3733,0.2363,251,46,6,26736.05,2.67
26,2026-07-15,0.4653,0.2834,731,174,14,56641.39,2.9
27,2026-07-15,0.5801,0.3892,611,129,2,38869.58,3.05
28,2026-07-15,0.5541,0.4087,394,71,4,53601.57,2.61
29,2026-07-15,0.5364,0.3656,509,85,1,56223.53,2.2
30,2026-07-15,0.4231,0.2556,180,35,3,19236.79,2.75
31,2026-07-15,0.4,0.2234,481,119,10,27531.72,2.88
32,2026-07-15,0.678,0.5295,711,124,6,46650.13,2.74
33,2026-07-15,0.4747,0.369,492,61,5,80093.52,5.9
34,2026-07-15,0.5435,0.3941,364,58,2,64304.06,5.82
35,2026-07-15,0.4878,0.3403,57,10,1,12703.25,5.99
36,2026-07-15,0.5656,0.4095,552,111,9,28514.05,1.94
37,2026-07-15,0.4393,0.2703,350,42,3,25416.23,2.1
38,2026-07-15,0.3854,0.2464,227,34,5,16670.23,2.17
39,2026-07-15,0.4889,0.3208,174,25,1,14047.16,2.26
40,2026-07-15,0.4272,0.2974,622,93,5,78048.6,2.18
41,2026-07-15,0.5129,0.4135,1308,359,19,161412.8,2.23
42,2026-07-15,0.4763,0.3453,329,65,5,24443.56,1.93
43,2026-07-15,0.6972,0.5647,1177,243,14,109589.3,1.61
44,2026-07-15,0.4051,0.3023,280,65,3,31202.45,1.97
45,2026-07-15,0.402,0.2596,2013,465,24,133498.06,1.92
46,2026-07-15,0.8061,0.6192,1468,333,11,66984.7,1.87
47,2026-07-15,0.3801,0.2717,220,35,2,26166.23,2.17
48,2026-07-15,0.689,0.5747,215,32,3,18582.33,2.25
49,2026-07-15,0.705,0.5374,306,64,2,17026.86,2.52
50,2026-07-15,0.6383,0.434,211,45,1,19902.66,2.34
51,2026-07-15,0.6569,0.521,318,72,2,18899.64,1.78
52,2026-07-15,0.7718,0.5951,1449,365,13,118645.62,2.55
53,2026-07-15,0.2605,0.0888,170,34,0,13100.84,1.72
54,2026-07-15,0.4372,0.2751,170,25,1,10524.05,1.94
55,2026-07-15,0.7459,0.6193,1135,275,6,87431.72,2.12
56,2026-07-15,0.3859,0.2219,383,56,7,21361.56,2.21
57,2026-07-15,0.4151,0.2621,133,24,2,23103.44,5.02
58,2026-07-15,0.3946,0.248,36,7,0,2505.11,4.84
59,2026-07-15,0.2176,0.1217,78,18,1,10484.29,5.29
60,2026-07-15,0.616,0.4003,137,13,0,19395.62,4.89
61,2026-07-15,0.5647,0.3732,304,46,3,27505.24,4.85
62,2026-07-15,0.4111,0.2747,70,11,1,23221.98,5.66
63,2026-07-15,0.4043,0.2629,171,28,1,67653.39,5.7
64,2026-07-15,0.5395,0.4009,104,23,3,27102.59,5.87
65,2026-07-15,0.6135,0.3994,220,54,4,41176.93,6.19
66,2026-07-15,0.3668,0.2442,107,18,0,20824.92,5.68
67,2026-07-15,0.5829,0.3777,335,74,3,68513.26,5.55
68,2026-07-15,0.4897,0.3526,599,120,3,95193.67,5.57
69,2026-07-15,0.5666,0.39,100,16,2,31539.3,5.51
70,2026-07-15,0.4493,0.2112,41,4,0,8636.12,5.8
71,2026-07-15,0.3434,0.1688,226,34,2,46034.85,5.93
72,2026-07-15,0.3423,0.2239,562,126,3,63598.32,2.99
73,2026-07-15,0.5015,0.2738,217,42,0,22409.37,2.74
74,2026-07-15,0.3645,0.2226,616,135,10,34802.45,2.75
75,2026-07-15,0.3595,0.2245,614,136,5,108723.95,3.29
76,2026-07-15,0.4863,0.3864,122,11,0,5934.49,2.77
77,2026-07-15,0.4314,0.3152,274,48,4,25200.77,2.92
78,2026-07-15,0.5191,0.3183,132,25,1,14623.27,3.1
79,2026-07-15,0.3664,0.2262,58,10,0,3585.62,2.86
80,2026-07-15,0.5238,0.3856,498,69,5,31161.79,2.31
81,2026-07-15,0.5217,0.3733,124,25,1,11794.81,3.21
82,2026-07-15,0.4453,0.2459,71,7,0,7095.01,3.14
83,2026-07-15,0.5446,0.305,556,113,6,68905.28,2.73
84,2026-07-15,0.2994,0.1794,575,101,6,65530.71,3.04
85,2026-07-15,0.7032,0.4955,315,75,2,47605.98,3.41
86,2026-07-15,0.5663,0.4227,191,27,3,29231.73,2.75
87,2026-07-15,0.5657,0.4063,576,111,5,100043.57,5.53
88,2026-07-15,0.4473,0.3164,301,50,4,54769.6,5.24
89,2026-07-15,0.4658,0.3304,94,16,0,19593.12,6.1
90,2026-07-15,0.4139,0.3454,425,74,3,69667.68,5.66
91,2026-07-15,0.2486,0.1129,37,8,0,8873.51,5.75
92,2026-07-15,0.4404,0.2911,83,15,0,19917.73,5.82
93,2026-07-15,0.3368,0.2248,104,21,1,20412.76,5.89
94,2026-07-15,0.3725,0.2314,68,18,1,12364.4,5.34
95,2026-07-15,0.4738,0.2693,267,45,0,67912.66,6.05
96,2026-07-15,0.2818,0.0937,71,12,1,10376.97,5.39
97,2026-07-15,0.5976,0.4668,174,29,0,12945.7,2.44
98,2026-07-15,0.437,0.2444,466,60,2,50226.14,2.07
99,2026-07-15,0.4218,0.2788,960,153,5,44184.85,1.62
100,2026-07-15,0.4788,0.319,406,61,4,26641.99,2.1
